"key","Pathway","sc_NES","sc_FDR","sc_P","sc_genes","bulk_NES","bulk_FDR","bulk_P","bulk_genes","analysis","tested_in_both","sc_significant","bulk_significant","same_direction","shared_FDR005"
"lysinedegradation","Lysine degradation",-1.05591367882845,0.545217389210715,0.35678531701891,49,-2.0798740408525,0.000255353828642931,3.14936388659615e-05,53,"global25",TRUE,FALSE,TRUE,TRUE,FALSE
"arginineandprolinemetabolism","Arginine and proline metabolism",1.49817173207003,0.194355948957094,0.0442604680783315,23,1.55008886544613,0.0506882973566122,0.0192615529955126,35,"global25",TRUE,FALSE,FALSE,TRUE,FALSE
"histidinemetabolism","Histidine metabolism",-1.27589628232759,0.407469380979604,0.198540321610458,6,0.67932612505212,0.922921680219179,0.873699190607489,12,"global25",TRUE,FALSE,FALSE,FALSE,FALSE
"tyrosinemetabolism","Tyrosine metabolism",1.48915466326453,0.230077163844261,0.0622903689506469,8,1.44754500144601,0.134900387579659,0.0643025180796375,15,"global25",TRUE,FALSE,FALSE,TRUE,FALSE
"tryptophanmetabolism","Tryptophan metabolism",0.726606688942119,0.891897402004774,0.844407332299495,17,1.08910852310731,0.466905567228498,0.34706647163985,27,"global25",TRUE,FALSE,FALSE,TRUE,FALSE
"betaalaninemetabolism","beta-Alanine metabolism",-1.24525526762803,0.397838563633903,0.190466621116515,16,0.838060546079981,0.79446998743179,0.696485355648536,21,"global25",TRUE,FALSE,FALSE,FALSE,FALSE
"phosphonateandphosphinatemetabolism","Phosphonate and phosphinate metabolism",0.655152563405908,0.910537240508587,0.87700470757201,6,-1.27449427545273,0.316607244082781,0.199746822089773,6,"global25",TRUE,FALSE,FALSE,FALSE,FALSE
"selenocompoundmetabolism","Selenocompound metabolism",0.724426152812339,0.886946042756562,0.829156357251177,13,-1.17757608980637,0.362234626818671,0.246319546236696,14,"global25",TRUE,FALSE,FALSE,FALSE,FALSE
"glutathionemetabolism","Glutathione metabolism",1.45394597775559,0.204903659809183,0.0499198717948718,29,1.71247452341726,0.00814940710608663,0.0020916811572289,48,"global25",TRUE,FALSE,TRUE,TRUE,FALSE
"starchandsucrosemetabolism","Starch and sucrose metabolism",-0.859561559496674,0.77674141300656,0.653518979215151,15,1.15473546435434,0.398445905558876,0.278912133891213,21,"global25",TRUE,FALSE,FALSE,FALSE,FALSE
"nglycanbiosynthesis","N-Glycan biosynthesis",1.10709132337125,0.484729667129905,0.284246575342466,48,1.0331709748733,0.543552029760065,0.42034690301445,45,"global25",TRUE,FALSE,FALSE,TRUE,FALSE
"otherglycandegradation","Other glycan degradation",-1.42064704840709,0.252849594771929,0.0830754390900687,16,1.64644852407709,0.0347177482855875,0.0123866981434525,14,"global25",TRUE,FALSE,TRUE,FALSE,FALSE
"mucintypeoglycanbiosynthesis","Mucin type O-glycan biosynthesis",1.42735932528654,0.245169812544827,0.0763985251556119,18,0.867982742082859,0.76006491825327,0.651122279970301,17,"global25",TRUE,FALSE,FALSE,TRUE,FALSE
"varioustypesofnglycanbiosynthesis","Various types of N-glycan biosynthesis",0.981424008291624,0.678105433718747,0.485648725896703,37,,,,,"global25",FALSE,FALSE,FALSE,FALSE,FALSE
"othertypesofoglycanbiosynthesis","Other types of O-glycan biosynthesis",1.10803420684581,0.501043716457961,0.305168269230769,29,1.28678087211796,0.263279644684951,0.154457391548505,20,"global25",TRUE,FALSE,FALSE,TRUE,FALSE
"mannosetypeoglycanbiosynthesis","Mannose type O-glycan biosynthesis",-0.596887443692285,0.955584405917392,0.94475625400898,13,-0.86614148941219,0.765031585114241,0.657927163198248,19,"global25",TRUE,FALSE,FALSE,TRUE,FALSE
"aminosugarandnucleotidesugarmetabolism","Amino sugar and nucleotide sugar metabolism",0.824781003736821,0.842343568978008,0.749280115181571,32,1.39468692289064,0.131368849822738,0.0608675670845355,43,"global25",TRUE,FALSE,FALSE,TRUE,FALSE
"glycosaminoglycandegradation","Glycosaminoglycan degradation",1.27111404000373,0.391628714422832,0.182526055185082,12,1.09355890314921,0.475869921174322,0.35531620781016,16,"global25",TRUE,FALSE,FALSE,TRUE,FALSE
"glycosaminoglycanbiosynthesischondroitinsulfatedermatansulfate","Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate",1.0238292396214,0.613198702641356,0.422116953942916,16,,,,,"global25",FALSE,FALSE,FALSE,FALSE,FALSE
"glycosaminoglycanbiosynthesiskeratansulfate","Glycosaminoglycan biosynthesis - keratan sulfate",1.12890786717385,0.519622997728547,0.320090760718124,9,,,,,"global25",FALSE,FALSE,FALSE,FALSE,FALSE
"glycosaminoglycanbiosynthesisheparansulfateheparin","Glycosaminoglycan biosynthesis - heparan sulfate / heparin",1.34255972384878,0.322402326571145,0.127864945382324,14,,,,,"global25",FALSE,FALSE,FALSE,FALSE,FALSE
"biosynthesisofvariousnucleotidesugars","Biosynthesis of various nucleotide sugars",-1.0455341662577,0.589517268561456,0.39579488002568,15,,,,,"global25",FALSE,FALSE,FALSE,FALSE,FALSE
"glycerolipidmetabolism","Glycerolipid metabolism",-0.674086720708716,0.955024013171269,0.941496760860061,37,1.32404714018402,0.183166468088133,0.0970617365467151,45,"global25",TRUE,FALSE,FALSE,FALSE,FALSE
"inositolphosphatemetabolism","Inositol phosphate metabolism",-1.21349531962639,0.35847407543055,0.154357108967262,63,0.851910867772706,0.809315002456684,0.72568578553616,66,"global25",TRUE,FALSE,FALSE,FALSE,FALSE
"glycosylphosphatidylinositolgpianchorbiosynthesis","Glycosylphosphatidylinositol (GPI)-anchor biosynthesis",-0.572637001295454,0.979187552632634,0.979187552632634,26,-0.654729747542647,0.975527712159763,0.943010121754437,24,"global25",TRUE,FALSE,FALSE,TRUE,FALSE
"glycerophospholipidmetabolism","Glycerophospholipid metabolism",0.924577484391914,0.742464006521042,0.600428127145684,58,1.1999417339143,0.295337272202909,0.181140193617784,73,"global25",TRUE,FALSE,FALSE,TRUE,FALSE
"etherlipidmetabolism","Ether lipid metabolism",-1.16025533153967,0.471787540634721,0.261955688284434,18,1.46197418914626,0.0978839375609695,0.0443740516943062,31,"global25",TRUE,FALSE,FALSE,FALSE,FALSE
"arachidonicacidmetabolism","Arachidonic acid metabolism",-1.22541673724228,0.410839638496261,0.20251019008031,18,2.0500962843522,0.00013279195167497,1.41644748453302e-05,35,"global25",TRUE,FALSE,TRUE,FALSE,FALSE
"alphalinolenicacidmetabolism","alpha-Linolenic acid metabolism",-1.04013873570822,0.604149019940276,0.414175815369821,8,1.15143476630019,0.420738059678316,0.297321562172677,11,"global25",TRUE,FALSE,FALSE,FALSE,FALSE
"sphingolipidmetabolism","Sphingolipid metabolism",1.08671545991354,0.519622997728547,0.320900321543408,38,1.47273562041964,0.088316358641178,0.038564809939981,34,"global25",TRUE,FALSE,FALSE,TRUE,FALSE
"glycosphingolipidbiosynthesislactoandneolactoseries","Glycosphingolipid biosynthesis - lacto and neolacto series",-1.20610293466858,0.443293490594062,0.240798652874669,11,,,,,"global25",FALSE,FALSE,FALSE,FALSE,FALSE
"glycosphingolipidbiosynthesisgloboandisogloboseries","Glycosphingolipid biosynthesis - globo and isoglobo series",-1.16676513058216,0.484729667129905,0.283396105457168,8,,,,,"global25",FALSE,FALSE,FALSE,FALSE,FALSE
"glycosphingolipidbiosynthesisganglioseries","Glycosphingolipid biosynthesis - ganglio series",-0.847670483644306,0.777835988890198,0.656643412717505,11,,,,,"global25",FALSE,FALSE,FALSE,FALSE,FALSE
"pyruvatemetabolism","Pyruvate metabolism",1.1378319079844,0.475438818393243,0.267840704422654,30,1.07238959475907,0.488971041281577,0.366728280961183,33,"global25",TRUE,FALSE,FALSE,TRUE,FALSE
"glyoxylateanddicarboxylatemetabolism","Glyoxylate and dicarboxylate metabolism",1.03569058728921,0.592715899481436,0.401300566504428,24,0.906760590132496,0.726734926052332,0.605612438376943,27,"global25",TRUE,FALSE,FALSE,TRUE,FALSE
"propanoatemetabolism","Propanoate metabolism",-0.693076930541383,0.924773144242089,0.905642218390344,26,0.694604998139299,0.933600435221181,0.890032414910859,28,"global25",TRUE,FALSE,FALSE,FALSE,FALSE
"butanoatemetabolism","Butanoate metabolism",-0.681387396997283,0.911895064580032,0.880895798928586,14,-0.61295164169716,0.980223654089476,0.95408435664709,17,"global25",TRUE,FALSE,FALSE,TRUE,FALSE
"onecarbonpoolbyfolate","One carbon pool by folate",1.2433494458715,0.391628714422832,0.177519503263811,23,-1.73508621967652,0.0341077907247021,0.0120128136679124,17,"global25",TRUE,FALSE,TRUE,FALSE,FALSE
"thiaminemetabolism","Thiamine metabolism",0.885460265217169,0.742464006521042,0.603646373573765,6,-0.834255197501858,0.779796392272303,0.678422861276904,11,"global25",TRUE,FALSE,FALSE,FALSE,FALSE
"riboflavinmetabolism","Riboflavin metabolism",1.00033314400362,0.678105433718747,0.480318091451292,5,0.692770044159672,0.90923582087143,0.854681671619144,7,"global25",TRUE,FALSE,FALSE,TRUE,FALSE
"vitaminb6metabolism","Vitamin B6 metabolism",-0.865744432152013,0.762483702357693,0.628882987284726,5,-1.4144056296926,0.209502645392759,0.114668495173796,6,"global25",TRUE,FALSE,FALSE,TRUE,FALSE
"nicotinateandnicotinamidemetabolism","Nicotinate and nicotinamide metabolism",-0.828923086014807,0.821066110653801,0.718723592611967,22,1.27185180364995,0.270363623780877,0.160415750109987,24,"global25",TRUE,FALSE,FALSE,FALSE,FALSE
"pantothenateandcoabiosynthesis","Pantothenate and CoA biosynthesis",1.06869580821503,0.560007029366865,0.370522700954359,12,-0.871012439276257,0.744868551246567,0.628833036317827,12,"global25",TRUE,FALSE,FALSE,FALSE,FALSE
"lipoicacidmetabolism","Lipoic acid metabolism",0.747098195808114,0.873756229013734,0.806792452830189,14,,,,,"global25",FALSE,FALSE,FALSE,FALSE,FALSE
"folatebiosynthesis","Folate biosynthesis",1.35190928351661,0.314227533324619,0.122979145978153,14,1.34884592332924,0.209502645392759,0.115226454966017,17,"global25",TRUE,FALSE,FALSE,TRUE,FALSE
"retinolmetabolism","Retinol metabolism",0.773208913423821,0.844294782968956,0.753672226424107,9,1.21304446791681,0.349011408966376,0.225694044464923,16,"global25",TRUE,FALSE,FALSE,TRUE,FALSE
"porphyrinmetabolism","Porphyrin metabolism",0.604072536118148,0.959462747078787,0.956744722299527,19,,,,,"global25",FALSE,FALSE,FALSE,FALSE,FALSE
"terpenoidbackbonebiosynthesis","Terpenoid backbone biosynthesis",1.18155153806017,0.44251768649549,0.238182324176043,19,-0.572504672058994,0.98782714345614,0.979578858111928,21,"global25",TRUE,FALSE,FALSE,FALSE,FALSE
"sulfurmetabolism","Sulfur metabolism",-1.44657208954165,0.252849594771929,0.0830893852508321,6,1.20227633762698,0.364430812100038,0.249027721601693,8,"global25",TRUE,FALSE,FALSE,FALSE,FALSE
"aminoacyltrnabiosynthesis","Aminoacyl-tRNA biosynthesis",-0.705083407987474,0.914707715892627,0.888795316008983,24,-1.25666461736784,0.255197311091747,0.148014440433213,26,"global25",TRUE,FALSE,FALSE,TRUE,FALSE
"metabolismofxenobioticsbycytochromep450","Metabolism of xenobiotics by cytochrome P450",-0.69515404375,0.891897402004774,0.856524700508834,12,1.354529496572,0.183166468088133,0.0957860615883306,28,"global25",TRUE,FALSE,FALSE,FALSE,FALSE
"drugmetabolismcytochromep450","Drug metabolism - cytochrome P450",-0.948265268152131,0.702429739064423,0.522808568787428,9,,,,,"global25",FALSE,FALSE,FALSE,FALSE,FALSE
"drugmetabolismotherenzymes","Drug metabolism - other enzymes",-0.850271339741262,0.816556906649105,0.707836865253898,34,,,,,"global25",FALSE,FALSE,FALSE,FALSE,FALSE
"biosynthesisofunsaturatedfattyacids","Biosynthesis of unsaturated fatty acids",0.785706085985815,0.852478820259689,0.775200286978357,20,0.926174825246393,0.702350782021415,0.57592764125756,26,"global25",TRUE,FALSE,FALSE,TRUE,FALSE
"metabolicpathways","Metabolic pathways",1.12671584674228,0.230077163844261,0.0625705601389492,948,,,,,"global25",FALSE,FALSE,FALSE,FALSE,FALSE
"carbonmetabolism","Carbon metabolism",1.40360890872461,0.167375602406037,0.0322423256759504,81,,,,,"global25",FALSE,FALSE,FALSE,FALSE,FALSE
"2oxocarboxylicacidmetabolism","2-Oxocarboxylic acid metabolism",-0.623388382116055,0.956419692773097,0.951000884315459,23,,,,,"global25",FALSE,FALSE,FALSE,FALSE,FALSE
"fattyacidmetabolism","Fatty acid metabolism",-0.773165471453872,0.891897402004774,0.854618378206656,48,,,,,"global25",FALSE,FALSE,FALSE,FALSE,FALSE
"biosynthesisofaminoacids","Biosynthesis of amino acids",1.37139750864062,0.23044003868472,0.0652804642166344,44,,,,,"global25",FALSE,FALSE,FALSE,FALSE,FALSE
"nucleotidemetabolism","Nucleotide metabolism",1.40924739412526,0.193186925985954,0.0410453808752026,59,,,,,"global25",FALSE,FALSE,FALSE,FALSE,FALSE
"biosynthesisofcofactors","Biosynthesis of cofactors",0.98898949077981,0.678105433718747,0.477068712257222,99,,,,,"global25",FALSE,FALSE,FALSE,FALSE,FALSE
"biosynthesisofnucleotidesugars","Biosynthesis of nucleotide sugars",-0.94910177696694,0.702429739064423,0.535279319570339,31,,,,,"global25",FALSE,FALSE,FALSE,FALSE,FALSE
"egfrtyrosinekinaseinhibitorresistance","EGFR tyrosine kinase inhibitor resistance",1.11037192527901,0.483934272645737,0.276925561117391,51,,,,,"global25",FALSE,FALSE,FALSE,FALSE,FALSE
"endocrineresistance","Endocrine resistance",1.49546813781827,0.117115356967755,0.018247435221605,61,,,,,"global25",FALSE,FALSE,FALSE,FALSE,FALSE
"antifolateresistance","Antifolate resistance",1.34042774597465,0.300186277866759,0.113951731541489,22,,,,,"global25",FALSE,FALSE,FALSE,FALSE,FALSE
"platinumdrugresistance","Platinum drug resistance",-0.696905534730281,0.956419692773097,0.949220454635617,55,,,,,"global25",FALSE,FALSE,FALSE,FALSE,FALSE
"abctransporters","ABC transporters",-0.904853617237532,0.742464006521042,0.595838866755201,19,0.912591335481546,0.723448228669235,0.598050535699901,29,"global25",TRUE,FALSE,FALSE,FALSE,FALSE
"ribosomebiogenesisineukaryotes","Ribosome biogenesis in eukaryotes",2.02040578384398,0.00145535521092792,2.06140964720668e-05,68,0.502892146930078,0.998943247592286,0.998943247592286,70,"global25",TRUE,TRUE,FALSE,TRUE,FALSE
"ribosome","Ribosome",1.83560693503016,0.00132721187060578,1.12794209966497e-05,169,1.7584512387432,0.000357681829111984,5.00754560756778e-05,128,"global25",TRUE,TRUE,TRUE,TRUE,TRUE
"nucleocytoplasmictransport","Nucleocytoplasmic transport",1.09675436089027,0.475438818393243,0.269370435350279,98,,,,,"global25",FALSE,FALSE,FALSE,FALSE,FALSE
"mrnasurveillancepathway","mRNA surveillance pathway",0.805273295038944,0.891897402004774,0.855041760032593,80,-1.37725722547018,0.0654060354876311,0.0261624141950525,80,"global25",TRUE,FALSE,FALSE,FALSE,FALSE
"rnadegradation","RNA degradation",0.933742938634659,0.742464006521042,0.584636577262783,66,0.612870876189638,0.98782714345614,0.983523355943619,69,"global25",TRUE,FALSE,FALSE,TRUE,FALSE
"rnapolymerase","RNA polymerase",0.977225822521474,0.678105433718747,0.48861316790074,30,1.04846371197632,0.525704836787731,0.403040374870593,26,"global25",TRUE,FALSE,FALSE,TRUE,FALSE
"basaltranscriptionfactors","Basal transcription factors",0.908101447148827,0.748194176319176,0.614663770913771,39,0.602269600986403,0.986559876039748,0.969463676759326,39,"global25",TRUE,FALSE,FALSE,TRUE,FALSE
"dnareplication","DNA replication",1.90283089996054,0.0139935668469971,0.000792836648555076,34,-1.79245486876474,0.0105193312942014,0.00300262897594966,35,"global25",TRUE,TRUE,TRUE,FALSE,FALSE
"spliceosome","Spliceosome",1.59544626452866,0.0233433884322899,0.0015870858990792,137,0.974264668636518,0.652648244170402,0.528645077778026,126,"global25",TRUE,TRUE,FALSE,TRUE,FALSE
"proteasome","Proteasome",1.51586668427521,0.126156710107704,0.0218004513217279,44,1.88731918419017,0.00107780111297412,0.000201189541088502,46,"global25",TRUE,FALSE,TRUE,TRUE,FALSE
"proteinexport","Protein export",1.37515998983242,0.252849594771929,0.0808485091054633,30,1.55434275187722,0.0614169997079342,0.0243620765508139,24,"global25",TRUE,FALSE,FALSE,TRUE,FALSE
"atpdependentchromatinremodeling","ATP-dependent chromatin remodeling",1.39025811007775,0.169308156485826,0.0330942288881643,85,,,,,"global25",FALSE,FALSE,FALSE,FALSE,FALSE
"polycombrepressivecomplex","Polycomb repressive complex",1.28447225376172,0.25824455541035,0.0855938044844504,76,,,,,"global25",FALSE,FALSE,FALSE,FALSE,FALSE
"virallifecyclehiv1","Viral life cycle - HIV-1",-1.14088776146207,0.44251768649549,0.237386138613861,56,,,,,"global25",FALSE,FALSE,FALSE,FALSE,FALSE
"virionherpesvirus","Virion - Herpesvirus",-1.26183231347701,0.420745957310214,0.210968936101722,5,,,,,"global25",FALSE,FALSE,FALSE,FALSE,FALSE
"virionhepatitisviruses","Virion - Hepatitis viruses",1.03652140210911,0.594585970359166,0.404251084663456,21,,,,,"global25",FALSE,FALSE,FALSE,FALSE,FALSE
"virionlassavirusandsftsvirus","Virion - Lassa virus and SFTS virus",0.899888071379313,0.742464006521042,0.586579742407378,7,,,,,"global25",FALSE,FALSE,FALSE,FALSE,FALSE
"pparsignalingpathway","PPAR signaling pathway",-0.912058889682214,0.742464006521042,0.600271652285075,33,1.16880136705504,0.356870318845032,0.232456912819223,49,"global25",TRUE,FALSE,FALSE,FALSE,FALSE
"baseexcisionrepair","Base excision repair",1.18807210565232,0.407535004553164,0.199726786933987,41,-1.251979918392,0.239678125100277,0.137256534043616,34,"global25",TRUE,FALSE,FALSE,FALSE,FALSE
"nucleotideexcisionrepair","Nucleotide excision repair",1.18596215843594,0.391628714422832,0.180145867098865,59,-0.913994154722827,0.744868551246567,0.62888786340563,43,"global25",TRUE,FALSE,FALSE,FALSE,FALSE
"mismatchrepair","Mismatch repair",1.36961009975673,0.271089861332043,0.097530913283766,22,-1.6836373323498,0.0386176205372184,0.0140310687951893,22,"global25",TRUE,FALSE,TRUE,FALSE,FALSE
"homologousrecombination","Homologous recombination",1.20735287794558,0.393182326342526,0.18489593816674,37,-1.51765404873809,0.0535835322997258,0.0207189658225607,39,"global25",TRUE,FALSE,FALSE,FALSE,FALSE
"nonhomologousendjoining","Non-homologous end-joining",-0.892906656099875,0.742464006521042,0.5978992944195,13,-1.29069761942931,0.266933282549356,0.15749063670412,13,"global25",TRUE,FALSE,FALSE,TRUE,FALSE
"fanconianemiapathway","Fanconi anemia pathway",1.14484799745075,0.443293490594062,0.24239371347975,45,-2.17154492742532,7.29176061299061e-05,7.04870192589092e-06,51,"global25",TRUE,FALSE,TRUE,FALSE,FALSE
"mapksignalingpathway","MAPK signaling pathway",1.23769449088127,0.243822126469162,0.0739064236039669,169,1.45694927810417,0.0105193312942014,0.00301554163767107,221,"global25",TRUE,FALSE,TRUE,TRUE,FALSE
"erbbsignalingpathway","ErbB signaling pathway",1.04140010322124,0.563998377939984,0.375466342254663,60,-1.04978878766155,0.466905567228498,0.346271580751806,73,"global25",TRUE,FALSE,FALSE,FALSE,FALSE
"rassignalingpathway","Ras signaling pathway",1.30090321468354,0.208346407985885,0.0537096972428203,120,1.12206678722931,0.362234626818671,0.244623364222314,163,"global25",TRUE,FALSE,FALSE,TRUE,FALSE
"rap1signalingpathway","Rap1 signaling pathway",1.48678364451166,0.0776682846170258,0.00946100917431193,107,1.5996900962541,0.00301709407045638,0.00063358975479584,156,"global25",TRUE,FALSE,TRUE,TRUE,FALSE
"calciumsignalingpathway","Calcium signaling pathway",0.996359405486261,0.659056534311603,0.457553489505095,75,1.59043029470351,0.00778069302451823,0.00194517325612956,114,"global25",TRUE,FALSE,TRUE,TRUE,FALSE
"cgmppkgsignalingpathway","cGMP-PKG signaling pathway",1.05907716454349,0.531298050642633,0.338646066273633,81,1.29243937770075,0.157055776712205,0.0753867728218583,114,"global25",TRUE,FALSE,FALSE,TRUE,FALSE
"campsignalingpathway","cAMP signaling pathway",1.13416886494729,0.423967144896203,0.218807171606293,91,1.53872737167918,0.0103386754038486,0.00283405291708181,135,"global25",TRUE,FALSE,TRUE,TRUE,FALSE
"cytokinecytokinereceptorinteraction","Cytokine-cytokine receptor interaction",1.26710753465631,0.270500514409454,0.0946832348747199,80,2.30210586454845,7.49185459173828e-13,2.49728486391276e-15,165,"global25",TRUE,FALSE,TRUE,TRUE,FALSE
"viralproteininteractionwithcytokineandcytokinereceptor","Viral protein interaction with cytokine and cytokine receptor",-1.20828637772632,0.397838563633903,0.189455156412513,32,,,,,"global25",FALSE,FALSE,FALSE,FALSE,FALSE
"chemokinesignalingpathway","Chemokine signaling pathway",1.24561873197246,0.266593129583732,0.0912965087690542,109,1.85396952617406,3.83629533035768e-05,2.68540673125038e-06,142,"global25",TRUE,FALSE,TRUE,TRUE,FALSE
"nfkappabsignalingpathway","NF-kappa B signaling pathway",1.07511630188989,0.519622997728547,0.318226081311369,70,2.07198515430938,5.61938581693378e-06,2.43506718733797e-07,84,"global25",TRUE,FALSE,TRUE,TRUE,FALSE
"hif1signalingpathway","HIF-1 signaling pathway",1.44708940493427,0.133419071390884,0.0241892933966476,74,1.44026452232333,0.0561009817671809,0.0220663861617578,87,"global25",TRUE,FALSE,FALSE,TRUE,FALSE
"foxosignalingpathway","FoxO signaling pathway",1.06188737410729,0.524506411561164,0.32881813717466,102,1.2633768043985,0.183096846954146,0.0940201729106628,118,"global25",TRUE,FALSE,FALSE,TRUE,FALSE
"phosphatidylinositolsignalingsystem","Phosphatidylinositol signaling system",-1.18868011623362,0.377075264287655,0.167474675810965,75,0.620929555540923,0.98782714345614,0.984534386311287,84,"global25",TRUE,FALSE,FALSE,FALSE,FALSE
"sphingolipidsignalingpathway","Sphingolipid signaling pathway",1.15802463441836,0.397838563633903,0.189413343090621,91,1.59671257138694,0.00870847202381371,0.00226420272619157,103,"global25",TRUE,FALSE,TRUE,TRUE,FALSE
"phospholipasedsignalingpathway","Phospholipase D signaling pathway",-0.844174103799125,0.855109582211928,0.780014973009181,78,1.21844538650572,0.239678125100277,0.137415458390825,113,"global25",TRUE,FALSE,FALSE,FALSE,FALSE
"neuroactiveligandreceptorinteraction","Neuroactive ligand-receptor interaction",-1.11582342388031,0.484729667129905,0.280587275693312,43,1.92059186151255,2.32036624407107e-05,1.30755840888913e-06,116,"global25",TRUE,FALSE,TRUE,FALSE,FALSE
"hormonesignaling","Hormone signaling",1.02961969587381,0.592715899481436,0.401017277571452,51,,,,,"global25",FALSE,FALSE,FALSE,FALSE,FALSE
"neuroactiveligandsignaling","Neuroactive ligand signaling",1.38448230782582,0.233369085615691,0.0674324270051006,35,,,,,"global25",FALSE,FALSE,FALSE,FALSE,FALSE
"cellcycle","Cell cycle",1.42704401960443,0.0937755435671081,0.0127513487003433,138,-1.45249033234246,0.0174523083526419,0.00541021558931898,118,"global25",TRUE,FALSE,TRUE,FALSE,FALSE
"oocytemeiosis","Oocyte meiosis",1.33093512592611,0.210917860636757,0.0549700939903161,84,-0.892785553062556,0.823406331889406,0.74381038647343,97,"global25",TRUE,FALSE,FALSE,FALSE,FALSE
"p53signalingpathway","p53 signaling pathway",0.939479848505121,0.738438217635298,0.571086780210868,60,1.60975498605947,0.0149168466000149,0.00452477680200452,64,"global25",TRUE,FALSE,TRUE,TRUE,FALSE
"ubiquitinmediatedproteolysis","Ubiquitin mediated proteolysis",1.10857867275273,0.437611300423931,0.233062109007646,130,-1.09345933382058,0.345962656264858,0.222569308863725,128,"global25",TRUE,FALSE,FALSE,FALSE,FALSE
"sulfurrelaysystem","Sulfur relay system",0.884003834249603,0.744078954397608,0.607489266974082,7,0.703292678811312,0.903185517385449,0.842973149559752,8,"global25",TRUE,FALSE,FALSE,TRUE,FALSE
"snareinteractionsinvesiculartransport","SNARE interactions in vesicular transport",-1.4875854986537,0.193186925985954,0.0409711684370258,29,1.32860959558845,0.202748866469685,0.10948438789363,31,"global25",TRUE,FALSE,FALSE,FALSE,FALSE
"autophagyother","Autophagy - other",-1.32994008538834,0.283192237945411,0.103849382419954,30,,,,,"global25",FALSE,FALSE,FALSE,FALSE,FALSE
"mitophagy","Mitophagy",1.43218748568361,0.126156710107704,0.0217993643549833,89,1.55764616223599,0.028233910102446,0.00941130336748199,60,"global25",TRUE,FALSE,TRUE,TRUE,FALSE
"autophagy","Autophagy",-0.925609379133464,0.772343142266397,0.641066687490239,149,1.09116523412749,0.430761759342442,0.307276721664275,122,"global25",TRUE,FALSE,FALSE,FALSE,FALSE
"proteinprocessinginendoplasmicreticulum","Protein processing in endoplasmic reticulum",0.983722933033931,0.678105433718747,0.488927236123095,151,1.68066788344986,0.000871881086633737,0.000159844865882852,149,"global25",TRUE,FALSE,TRUE,TRUE,FALSE
"lysosomebiogenesis","Lysosome biogenesis",1.1930530675286,0.270500514409454,0.0950200107274003,204,,,,,"global25",FALSE,FALSE,FALSE,FALSE,FALSE
"endocytosis","Endocytosis",0.922994408928462,0.788124287097051,0.674259305108525,194,1.65168177828482,0.000266653388193451,3.37760958378371e-05,226,"global25",TRUE,FALSE,TRUE,TRUE,FALSE
"phagocytosis","Phagocytosis",0.966872570728303,0.702429739064423,0.534935304990758,152,,,,,"global25",FALSE,FALSE,FALSE,FALSE,FALSE
"peroxisome","Peroxisome",-0.88985253801685,0.783301372850154,0.666443058953516,60,1.10605717363677,0.42822735347798,0.304041420969366,71,"global25",TRUE,FALSE,FALSE,FALSE,FALSE
"efferocytosis","Efferocytosis",1.25288604727045,0.271089861332043,0.0970088596277331,92,,,,,"global25",FALSE,FALSE,FALSE,FALSE,FALSE
"mtorsignalingpathway","mTOR signaling pathway",-0.886609389676919,0.821066110653801,0.718152616734566,111,1.13313910925565,0.358018696127231,0.238079322638146,128,"global25",TRUE,FALSE,FALSE,FALSE,FALSE
"pi3kaktsignalingpathway","PI3K-Akt signaling pathway",1.13315414599937,0.391628714422832,0.181597465124892,169,1.64153389391178,0.000215698295609204,2.51648011544072e-05,243,"global25",TRUE,FALSE,TRUE,TRUE,FALSE
"ampksignalingpathway","AMPK signaling pathway",-1.23116704068014,0.305634715397274,0.118617439120189,89,0.95273957474437,0.694037600449627,0.566797373700529,106,"global25",TRUE,FALSE,FALSE,FALSE,FALSE
"integratedstressresponseisrsignalingpathway","Integrated stress response (ISR) signaling pathway",0.776100467604761,0.891897402004774,0.85088638195004,46,,,,,"global25",FALSE,FALSE,FALSE,FALSE,FALSE
"apoptosis","Apoptosis",1.34217046770516,0.193186925985954,0.0402467925145052,111,1.91329982883187,1.56106982011824e-05,7.80534910059122e-07,127,"global25",TRUE,FALSE,TRUE,TRUE,FALSE
"longevityregulatingpathway","Longevity regulating pathway",0.936719571742171,0.742464006521042,0.582789245305973,68,1.37502591797319,0.0961357308827531,0.0429406264609631,87,"global25",TRUE,FALSE,FALSE,TRUE,FALSE
"longevityregulatingpathwaymultiplespecies","Longevity regulating pathway - multiple species",0.962626711386168,0.701719091512794,0.514859050146781,42,,,,,"global25",FALSE,FALSE,FALSE,FALSE,FALSE
"apoptosismultiplespecies","Apoptosis - multiple species",0.868348718499013,0.782682830458907,0.662952312485023,27,,,,,"global25",FALSE,FALSE,FALSE,FALSE,FALSE
"ferroptosis","Ferroptosis",1.40586449292151,0.23044003868472,0.0649865779879002,31,1.84436355323736,0.00261129771821932,0.000530963869371262,36,"global25",TRUE,FALSE,TRUE,TRUE,FALSE
"necroptosis","Necroptosis",1.13588237226396,0.423967144896203,0.216123917550921,91,1.66510804848586,0.00295350730315682,0.000610391509319076,108,"global25",TRUE,FALSE,TRUE,TRUE,FALSE
